transaction_id,user_id,account_id,amount,transaction_type,category,merchant_name,transaction_date,payment_method,is_flagged,monthly_budget,spent_in_category_month,over_budget_percentage
8915,304,125,362.71,expense,Food,Subway,29/07/2024 21:00,cash,0,316.29,474.21,49.93
7035,314,871,233.07,expense,Transport,Uber,18/12/2024 00:00,mobile_wallet,0,1784.87,1073.3,0
9653,447,335,635.63,expense,Health,Optics,03/12/2024 21:00,mobile_wallet,0,453.49,662.87,46.17
7090,514,235,416.07,expense,Food,Burger King,04/08/2024 18:00,mobile_wallet,0,957.83,410.88,0
9045,180,593,632.62,expense,Shopping,Sephora,24/05/2024 19:00,bank_transfer,0,1636.31,1691.51,3.37
2381,482,793,337.95,expense,Shopping,H&M,19/12/2024 10:00,bank_transfer,1,2966.17,86.15,0
8753,264,704,423.25,expense,Entertainment,Concert Venue,11/04/2024 11:00,mobile_wallet,0,1952.64,525.56,0
8603,15,325,793.54,expense,Bills,Electric Co,21/04/2024 22:00,card,0,1100.63,1215.38,10.43
173,162,86,1412.72,income,Investment,Stock Broker,02/01/2024 21:00,bank_transfer,0,1065.16,755.48,0
9648,46,313,4254.28,income,Investment,Mutual Funds,28/06/2024 17:00,cash,0,2648.58,1943.82,0
7849,293,326,170.61,expense,Other,Unknown,29/07/2024 16:00,card,0,2895.59,4149.09,43.29
1141,566,102,695.88,expense,Entertainment,PlayStation Store,16/08/2024 03:00,bank_transfer,0,2364.9,1665.53,0
9025,274,380,75.35,expense,Health,Optics,28/12/2024 08:00,card,0,402.41,190,0
5759,512,249,83.42,expense,Education,University,19/06/2024 19:00,mobile_wallet,0,510.24,713.41,39.82
9205,21,328,196.45,expense,Other,Misc Store,10/05/2024 20:00,cash,0,847.91,1237.79,45.98
7305,81,242,4192.28,income,Salary,Contract Payment,23/09/2024 19:00,mobile_wallet,0,2197.97,2801.75,27.47
5435,242,331,395.22,expense,Entertainment,Cinema,01/01/2024 06:00,bank_transfer,0,292.48,60.85,0
8102,158,457,140.37,expense,Shopping,Local Mall,16/08/2024 06:00,cash,0,1297.1,358.38,0
5782,228,426,592.95,expense,Transport,Metro,26/08/2024 11:00,cash,0,2258.55,2911.34,28.9
6894,352,644,3879.99,income,Salary,Freelance Client,26/06/2024 03:00,mobile_wallet,0,2589.13,3251.27,25.57
3849,246,593,4836.98,income,Salary,Contract Payment,13/04/2024 11:00,mobile_wallet,0,1370.08,557.97,0
7650,76,479,420.81,expense,Food,McDonald's,09/04/2024 07:00,card,0,921.86,1155.73,25.37
5447,559,700,325.99,expense,Bills,Mobile Carrier,16/08/2024 17:00,mobile_wallet,0,290.66,335.48,15.42
5594,534,492,18.12,expense,Health,Optics,11/06/2024 23:00,cash,0,2890.18,1547.64,0
2280,496,324,285.86,expense,Food,Starbucks,10/06/2024 03:00,mobile_wallet,0,2120.75,1653.17,0
8213,398,773,3175.25,income,Investment,Stock Broker,26/03/2024 21:00,bank_transfer,0,1008.54,685.27,0
8119,16,702,350.99,expense,Health,Gym,07/01/2024 22:00,card,0,1437.21,1632.95,13.62
148,406,9,442.48,expense,Other,Gift,01/08/2024 13:00,mobile_wallet,0,1225.17,1093.65,0
6663,455,392,471.75,expense,Bills,Gas Utility,24/07/2024 01:00,bank_transfer,0,501.86,662.37,31.98
9479,401,558,648.87,expense,Other,Gift,18/04/2024 08:00,mobile_wallet,0,1934.7,136.1,0
2014,109,874,414.35,expense,Transport,Taxi,28/11/2024 12:00,bank_transfer,0,1764.36,1101.31,0
5789,584,361,134.27,expense,Transport,Uber,03/06/2024 18:00,cash,0,365.7,140.16,0
2510,406,537,585.42,expense,Food,McDonald's,08/02/2024 02:00,bank_transfer,0,1878.19,2366.69,26.01
7628,334,761,315.2,expense,Food,Local Diner,29/03/2024 22:00,mobile_wallet,0,2519.46,3955.76,57.01
2126,505,207,795.67,expense,Other,Unknown,01/11/2024 09:00,bank_transfer,0,373.38,345.72,0
8576,349,462,69.01,expense,Health,Pharmacy,27/02/2024 20:00,mobile_wallet,1,2769.17,1219.04,0
5385,480,750,1445.79,income,Salary,Company Payroll,24/11/2024 22:00,mobile_wallet,0,1566.16,2448.89,56.36
2984,257,770,207.31,expense,Other,Unknown,08/03/2024 20:00,cash,1,849.32,880.03,3.62
1112,541,607,1260.47,income,Investment,Stock Broker,16/07/2024 20:00,card,0,1050.44,497.05,0
5970,547,755,546.61,expense,Bills,Electric Co,22/05/2024 10:00,mobile_wallet,0,1679.59,2232.83,32.94
7902,358,199,682.31,expense,Food,Local Diner,29/06/2024 09:00,cash,0,1915.08,222.97,0
9621,188,37,4946.29,income,Investment,Stock Broker,23/02/2024 09:00,bank_transfer,0,707.21,902.39,27.6
8918,469,5,767.8,expense,Bills,Gas Utility,22/05/2024 13:00,mobile_wallet,0,914.42,16.98,0
1503,112,315,791.79,expense,Education,Udemy,04/12/2024 18:00,mobile_wallet,0,1683.3,713.91,0
6223,385,648,2416.65,income,Investment,Stock Broker,03/09/2024 14:00,card,0,2207.43,2621.12,18.74
5460,19,755,3320.74,income,Investment,Mutual Funds,20/10/2024 01:00,card,0,1905.79,2691.24,41.21
7629,595,145,83.45,expense,Food,Local Diner,31/03/2024 03:00,card,0,2894.7,2803.87,0
2852,494,491,202.38,expense,Shopping,IKEA,15/05/2024 11:00,card,0,2840.91,1314.48,0
8158,66,720,323.11,expense,Food,KFC,02/11/2024 08:00,bank_transfer,0,460.42,26.89,0
5408,197,834,635.23,expense,Education,Udemy,04/03/2024 18:00,cash,0,2226.4,795.52,0
8952,211,313,576.69,expense,Transport,Gas Station,20/01/2024 00:00,card,0,371.39,442.24,19.08
9009,49,388,491.21,expense,Shopping,Local Mall,29/06/2024 18:00,bank_transfer,0,551.03,618.45,12.24
7449,588,24,464.36,expense,Entertainment,Spotify,02/09/2024 19:00,mobile_wallet,0,202.52,30.83,0
7080,108,135,447.97,expense,Entertainment,Concert Venue,09/02/2024 19:00,mobile_wallet,1,398.6,523.56,31.35
4767,445,669,719.99,expense,Entertainment,Netflix,20/02/2024 15:00,card,0,2426.57,2550.67,5.11
2804,113,520,492.37,expense,Food,Subway,28/04/2024 10:00,card,0,838.02,48.11,0
3516,426,865,267.48,expense,Food,Local Diner,03/09/2024 18:00,cash,0,2695.65,2315.77,0
5555,37,837,479.7,expense,Food,Burger King,23/03/2024 05:00,mobile_wallet,0,1235.11,1209.86,0
7289,383,74,704.45,expense,Food,KFC,09/12/2024 15:00,mobile_wallet,0,2184.64,1545.97,0
8793,495,684,1635.17,income,Salary,Contract Payment,18/01/2024 00:00,mobile_wallet,0,696.32,48.47,0
9275,554,348,3697.08,income,Investment,Crypto Exchange,17/07/2024 10:00,mobile_wallet,0,1651.5,2300.08,39.27
9331,11,134,2828.38,income,Investment,Mutual Funds,19/09/2024 12:00,bank_transfer,0,370.39,37.65,0
1019,226,513,176.49,expense,Entertainment,Concert Venue,11/05/2024 22:00,card,0,1004.13,655.16,0
2716,258,174,433.37,expense,Entertainment,Spotify,04/08/2024 20:00,mobile_wallet,0,1430.75,1469.26,2.69
5586,275,386,456.14,expense,Shopping,Local Mall,07/11/2024 03:00,cash,0,2492.82,2826.39,13.38
62,460,87,437.31,expense,Health,Optics,27/12/2024 17:00,bank_transfer,0,1795.55,371.91,0
4580,570,850,305.57,expense,Food,Subway,16/08/2024 22:00,cash,0,2341.81,804.26,0
5796,207,418,406.36,expense,Shopping,H&M,20/07/2024 15:00,cash,0,1120.92,167.22,0
331,335,594,38.08,expense,Entertainment,Netflix,28/09/2024 16:00,cash,0,1762.85,1709.69,0
5565,289,115,426.66,expense,Health,Pharmacy,28/07/2024 12:00,card,0,1920.12,782.69,0
6407,396,625,788.63,expense,Shopping,Zara,17/02/2024 10:00,cash,0,1289.17,1767.4,37.1
9737,16,718,573.07,expense,Health,Clinic,06/10/2024 07:00,mobile_wallet,0,1785.02,1321.54,0
5615,247,705,1297.73,income,Salary,Company Payroll,20/04/2024 09:00,mobile_wallet,0,606,631.1,4.14
765,174,742,1616.18,income,Investment,Stock Broker,06/02/2024 23:00,cash,0,2579.38,2234.02,0
8775,226,232,548.96,expense,Education,Bookstore,28/02/2024 02:00,card,0,2071.36,3005.99,45.12
7647,579,77,729.58,expense,Bills,Water Co,18/09/2024 22:00,card,0,2286.76,607.1,0
5671,430,391,162.83,expense,Health,Pharmacy,23/11/2024 17:00,bank_transfer,0,1733.25,2573.63,48.49
486,1,73,205.12,expense,Health,Pharmacy,06/12/2024 15:00,mobile_wallet,0,2961.47,1303.13,0
5668,132,39,4683.46,income,Salary,Freelance Client,04/10/2024 18:00,cash,0,2313.61,1595.15,0
3447,531,124,325.85,expense,Transport,Lyft,17/07/2024 08:00,mobile_wallet,0,2103.53,2836.79,34.86
3404,220,130,348.33,expense,Bills,Gas Utility,31/10/2024 10:00,mobile_wallet,0,1674.24,2648.85,58.21
1869,410,496,51.25,expense,Other,Misc Store,27/08/2024 15:00,card,0,2964.14,722.1,0
7523,283,692,385.53,expense,Education,Udemy,22/08/2024 16:00,cash,0,2439.22,2011.84,0
1074,536,894,667.84,expense,Transport,Bus Co,26/03/2024 14:00,cash,0,526.19,819.01,55.65
4425,150,769,282.79,expense,Transport,Bus Co,14/07/2024 05:00,mobile_wallet,0,935.44,1302.33,39.22
7113,275,776,456.57,expense,Education,University,17/09/2024 07:00,card,0,969.84,53.91,0
7012,513,93,755.45,expense,Education,Tuition Office,17/06/2024 02:00,card,0,2332.18,2261.53,0
4461,440,468,234.52,expense,Food,McDonald's,11/05/2024 21:00,mobile_wallet,0,888.94,938.98,5.63
2867,475,311,793.24,expense,Shopping,Sephora,22/07/2024 10:00,mobile_wallet,0,1226.15,1481.96,20.86
5135,415,122,385.7,expense,Health,Gym,17/11/2024 19:00,card,0,767.77,313.88,0
998,522,864,371.6,expense,Transport,Uber,25/06/2024 13:00,bank_transfer,0,2515.42,1282.72,0
6839,577,511,121.28,expense,Entertainment,Netflix,04/11/2024 16:00,cash,0,1980.44,1333.03,0
5966,507,882,21.5,expense,Food,McDonald's,16/06/2024 16:00,bank_transfer,0,661.18,640.01,0
8473,59,69,188.14,expense,Other,Service Fee,26/11/2024 11:00,cash,0,1612.83,663.45,0
4145,331,610,1031.31,income,Salary,Freelance Client,09/07/2024 22:00,card,0,2796.93,2961.06,5.87
2138,580,764,4625.72,income,Investment,Crypto Exchange,30/04/2024 17:00,cash,0,1761.36,2489.26,41.33
2956,556,33,16.22,expense,Entertainment,Concert Venue,24/11/2024 19:00,card,0,2120.44,865.85,0
6403,437,651,9.24,expense,Other,Gift,10/04/2024 06:00,bank_transfer,1,1853.45,303.35,0
5246,122,439,490.74,expense,Other,Misc Store,22/11/2024 12:00,cash,1,1046.09,310.86,0
2362,393,843,395.09,expense,Health,Dentist,12/09/2024 09:00,card,0,1370.13,735.61,0
7040,90,368,3894.3,income,Investment,Stock Broker,07/10/2024 12:00,cash,0,916.84,471.01,0
4172,85,824,1746.75,income,Salary,Contract Payment,22/08/2024 23:00,mobile_wallet,0,1432.9,2074.81,44.8
5346,21,32,168.45,expense,Education,Bookstore,15/04/2024 00:00,mobile_wallet,0,2322.87,2507.42,7.94
7177,347,50,104.72,expense,Entertainment,Cinema,22/12/2024 13:00,mobile_wallet,0,1737.68,2505.79,44.2
482,228,396,656.94,expense,Food,Subway,18/08/2024 16:00,mobile_wallet,0,1824.77,791.14,0
808,111,278,543.84,expense,Bills,Electric Co,02/12/2024 07:00,cash,0,2235.28,366.87,0
2946,65,688,1208.09,income,Investment,Crypto Exchange,15/07/2024 15:00,card,0,2241.6,1383.81,0
1604,10,555,301.31,expense,Bills,Gas Utility,27/01/2024 21:00,cash,0,1872.09,1610.85,0
2239,319,714,758.39,expense,Transport,Lyft,07/06/2024 20:00,mobile_wallet,0,1281.29,972.23,0
3497,521,383,132.72,expense,Entertainment,Spotify,16/08/2024 13:00,cash,0,2922.62,3163.95,8.26
4133,508,13,129.22,expense,Health,Optics,25/02/2024 17:00,cash,0,671.93,806.5,20.03
6173,166,889,4438.62,income,Investment,Mutual Funds,23/03/2024 01:00,cash,0,2434.5,295.72,0
6603,132,56,37.77,expense,Health,Clinic,23/04/2024 21:00,bank_transfer,0,1743.93,582.17,0
387,386,665,192.44,expense,Health,Dentist,10/08/2024 12:00,bank_transfer,0,2502.43,191.61,0
5359,140,153,10.68,expense,Other,Unknown,21/01/2024 04:00,cash,0,2052.29,3149.28,53.45
8170,449,669,770.51,expense,Bills,Gas Utility,19/02/2024 21:00,mobile_wallet,0,275.04,431.23,56.79
2505,133,251,298.45,expense,Health,Clinic,31/08/2024 18:00,mobile_wallet,1,2232.43,1738.74,0
8440,82,268,302.6,expense,Transport,Metro,26/08/2024 06:00,bank_transfer,0,328.16,24.61,0
2477,554,427,792.65,expense,Transport,Lyft,29/06/2024 20:00,cash,0,2534.78,1028.26,0
1832,257,466,3661.97,income,Investment,Crypto Exchange,19/01/2024 01:00,cash,0,1978.91,2474.75,25.06
6835,575,192,3538.17,income,Salary,Contract Payment,23/05/2024 00:00,card,0,2077.88,341.99,0
4772,321,619,536.89,expense,Health,Clinic,18/12/2024 06:00,card,0,477.8,59.54,0
355,411,470,436.52,expense,Education,Coursera,22/05/2024 12:00,mobile_wallet,0,1504.14,452.68,0
1482,115,781,453.87,expense,Other,Gift,14/12/2024 06:00,mobile_wallet,0,1091.94,1389.89,27.29
6508,331,204,1361.22,income,Investment,Stock Broker,12/05/2024 15:00,mobile_wallet,0,730.86,1126.23,54.1
7813,566,347,153.16,expense,Education,Bookstore,13/03/2024 22:00,card,0,2405.84,433.96,0
4594,114,732,718.28,income,Salary,Contract Payment,16/05/2024 17:00,card,0,1143.33,656.07,0
297,276,53,27.91,expense,Education,Bookstore,22/08/2024 19:00,cash,0,2224.37,2027.57,0
7470,191,725,3224.18,income,Salary,Freelance Client,06/03/2024 09:00,cash,0,1528.01,579.7,0
7116,183,616,382.6,expense,Transport,Taxi,03/05/2024 06:00,mobile_wallet,1,2457.62,38.48,0
7018,243,64,492.81,expense,Health,Optics,10/03/2024 12:00,card,0,2539.57,2709.38,6.69
487,580,612,715.22,income,Salary,Freelance Client,14/03/2024 22:00,cash,0,453.86,722.31,59.15
9324,267,885,175.91,expense,Health,Dentist,18/01/2024 18:00,cash,0,2549.74,826.28,0
3323,288,34,369.56,expense,Entertainment,Netflix,08/12/2024 23:00,cash,0,2272.37,1499.46,0
8821,320,412,127.72,expense,Entertainment,Concert Venue,07/01/2024 07:00,bank_transfer,0,1755.62,1247.42,0
8990,405,645,231.35,expense,Food,Subway,23/06/2024 21:00,mobile_wallet,0,1528.2,2341.55,53.22
6593,521,270,250.16,expense,Shopping,H&M,16/01/2024 09:00,cash,0,614.82,325.59,0
7219,103,213,76.68,expense,Shopping,H&M,06/06/2024 06:00,mobile_wallet,0,1481.94,905.59,0
2917,286,531,541.06,expense,Education,University,02/11/2024 04:00,cash,0,1651.23,1379.25,0
1574,99,383,2964.1,income,Salary,Freelance Client,03/04/2024 15:00,cash,0,970.87,364.51,0
9970,436,575,794.23,expense,Other,Gift,30/03/2024 10:00,card,0,1476.29,778.34,0
7410,456,358,694.43,expense,Shopping,IKEA,02/02/2024 04:00,mobile_wallet,0,2394.02,2672.68,11.64
78,34,196,395.77,expense,Entertainment,PlayStation Store,22/04/2024 07:00,mobile_wallet,0,1574.82,1668.18,5.93
1972,70,556,231.03,expense,Education,University,18/07/2024 12:00,mobile_wallet,0,1414.34,825.41,0
627,568,712,12.65,expense,Education,Coursera,02/06/2024 13:00,mobile_wallet,0,1664.77,1432.69,0
7097,228,409,2859.66,income,Investment,Crypto Exchange,15/02/2024 02:00,bank_transfer,0,792.34,1151.49,45.33
3020,161,740,403.79,expense,Entertainment,Concert Venue,27/02/2024 17:00,bank_transfer,0,1114.18,828.62,0
3355,9,789,674.84,expense,Other,Misc Store,07/08/2024 14:00,cash,0,424.36,572.31,34.86
1757,229,373,195.34,expense,Other,Misc Store,06/01/2024 13:00,bank_transfer,0,396.53,409.47,3.26
6757,100,487,114.47,expense,Entertainment,PlayStation Store,13/03/2024 21:00,mobile_wallet,0,441.65,139.54,0
8235,192,490,2458.79,income,Investment,Crypto Exchange,27/10/2024 21:00,bank_transfer,0,1880.2,501.47,0
513,84,566,149.06,expense,Transport,Taxi,10/09/2024 19:00,mobile_wallet,0,1518.56,365.51,0
7436,421,853,257.2,expense,Food,Local Diner,27/01/2024 20:00,bank_transfer,0,1474.75,957.3,0
4317,511,345,256.76,expense,Food,Local Diner,08/05/2024 21:00,mobile_wallet,0,2166.99,1849.57,0
2063,63,294,14.91,expense,Bills,Electric Co,18/11/2024 12:00,mobile_wallet,0,329.89,92.5,0
7099,203,82,720.48,expense,Health,Dentist,31/07/2024 15:00,bank_transfer,0,1268.27,1144.06,0
7642,517,397,784.89,expense,Education,Coursera,20/08/2024 10:00,cash,0,2249.43,105.01,0
3916,483,12,4357.06,income,Investment,Mutual Funds,15/09/2024 22:00,cash,0,2758.46,3419.48,23.96
8897,219,555,36.84,expense,Other,Service Fee,20/10/2024 00:00,mobile_wallet,0,2490.27,1599.88,0
234,243,509,609.36,expense,Entertainment,Cinema,14/12/2024 00:00,cash,0,888.5,752.02,0
7404,593,215,217.66,expense,Transport,Bus Co,18/06/2024 19:00,cash,1,616.09,414.76,0
2039,154,708,546.24,expense,Transport,Gas Station,22/07/2024 11:00,bank_transfer,0,327.33,234.27,0
3615,389,425,556.78,expense,Bills,Internet Provider,19/12/2024 15:00,card,1,1568.11,1398,0
5154,560,731,25.62,expense,Entertainment,Cinema,11/07/2024 14:00,bank_transfer,0,2609.54,545.94,0
8406,34,194,770.23,expense,Education,Bookstore,26/06/2024 10:00,card,0,216.58,40.79,0
8321,57,608,425.72,expense,Health,Pharmacy,16/01/2024 12:00,mobile_wallet,1,2374.24,864.77,0
2523,30,164,708.34,income,Salary,Freelance Client,05/04/2024 18:00,bank_transfer,0,2114.64,636.81,0
6405,375,715,50.88,expense,Entertainment,Spotify,14/11/2024 18:00,mobile_wallet,0,2913.02,231.05,0
3225,163,619,776.87,expense,Health,Gym,15/07/2024 04:00,mobile_wallet,0,2819.62,948.54,0
2028,77,400,479.03,expense,Bills,Gas Utility,06/12/2024 00:00,mobile_wallet,1,593.34,99.54,0
9650,308,217,542.46,income,Investment,Crypto Exchange,17/10/2024 00:00,bank_transfer,0,651.03,390.92,0
9703,185,554,2270.41,income,Salary,Freelance Client,12/12/2024 12:00,bank_transfer,0,1866.12,1384.54,0
9706,29,593,3128.47,income,Investment,Crypto Exchange,14/08/2024 07:00,mobile_wallet,0,2281.56,1341.19,0
6861,5,528,86.17,expense,Health,Clinic,21/12/2024 20:00,bank_transfer,0,1838.41,449.34,0
3795,80,284,521.47,expense,Health,Clinic,31/03/2024 08:00,cash,1,442.35,336.85,0
1101,552,586,765.94,income,Investment,Mutual Funds,20/03/2024 16:00,cash,0,713.89,364.21,0
7797,209,192,565.48,expense,Bills,Internet Provider,28/12/2024 09:00,card,0,297.37,148.34,0
2049,174,774,4669.82,income,Investment,Stock Broker,20/04/2024 08:00,card,0,1203.36,1341.24,11.46
5770,440,717,733.34,expense,Education,Udemy,04/07/2024 03:00,bank_transfer,1,1603.53,846.49,0
8475,265,704,518.04,expense,Entertainment,Concert Venue,15/11/2024 07:00,bank_transfer,0,1484.47,299.55,0
2442,183,868,151.67,expense,Transport,Taxi,20/05/2024 08:00,card,0,680.44,961.11,41.25
5191,247,127,459.12,expense,Other,Unknown,02/03/2024 07:00,cash,0,1309.99,1704.77,30.14
4638,159,615,154.33,expense,Other,Misc Store,09/10/2024 06:00,bank_transfer,0,906.76,575.13,0
4843,464,394,227.06,expense,Education,University,07/11/2024 18:00,bank_transfer,0,1834.14,1345.99,0
6859,151,660,42.46,expense,Food,Subway,24/09/2024 00:00,mobile_wallet,0,1116.07,1493.93,33.86
972,74,350,297.44,expense,Transport,Bus Co,24/03/2024 07:00,mobile_wallet,0,369.17,327.64,0
5459,155,875,4006.17,income,Investment,Mutual Funds,06/10/2024 18:00,card,0,1903.9,566.63,0
4865,359,751,641.63,expense,Education,University,06/07/2024 03:00,bank_transfer,0,665.49,268.47,0
8606,571,728,62.05,expense,Shopping,IKEA,12/11/2024 21:00,bank_transfer,0,2685.34,1785.66,0
7406,387,445,144.37,expense,Shopping,Sephora,30/04/2024 21:00,cash,0,1004.79,1021.07,1.62
1254,144,888,440.82,expense,Entertainment,Spotify,04/02/2024 20:00,cash,0,725.6,62.06,0
5218,395,426,337.86,expense,Transport,Uber,29/08/2024 19:00,cash,0,905.34,679.23,0
1518,323,64,308.56,expense,Shopping,IKEA,11/10/2024 20:00,card,0,1902.14,457.62,0
7869,115,158,333.66,expense,Bills,Internet Provider,19/02/2024 00:00,bank_transfer,0,2004.59,970.8,0
4493,173,1,778.56,expense,Entertainment,Spotify,11/06/2024 14:00,bank_transfer,0,571.97,461.37,0
9735,161,805,646.46,expense,Food,McDonald's,09/10/2024 19:00,bank_transfer,0,962.83,1486.54,54.39
18,576,544,1499.05,income,Investment,Mutual Funds,08/12/2024 23:00,bank_transfer,0,729.46,971.72,33.21
3441,315,156,542.01,expense,Shopping,Local Mall,12/02/2024 15:00,bank_transfer,1,2205.76,696.59,0
9338,588,260,535.57,expense,Food,Starbucks,09/06/2024 20:00,bank_transfer,0,826.23,481.44,0
8604,72,870,3843.94,income,Investment,Mutual Funds,02/11/2024 12:00,mobile_wallet,0,2251.76,1746.72,0
3039,258,86,773,expense,Shopping,Amazon,15/01/2024 07:00,card,0,1778.18,506.11,0
9395,194,518,604.34,income,Salary,Contract Payment,02/01/2024 19:00,bank_transfer,0,2402.63,326.1,0
9868,409,554,283.78,expense,Bills,Water Co,31/08/2024 01:00,mobile_wallet,0,2967.81,2224.77,0
6047,559,305,30.39,expense,Bills,Gas Utility,01/10/2024 21:00,cash,0,2407.19,3148.56,30.8
361,297,834,450.35,expense,Health,Pharmacy,07/10/2024 07:00,bank_transfer,0,2480.13,3794.68,53
377,236,830,157.16,expense,Bills,Electric Co,12/05/2024 08:00,mobile_wallet,0,637.65,990.59,55.35
7685,88,66,431.13,expense,Bills,Internet Provider,16/01/2024 02:00,card,1,1133.58,805.78,0
5639,348,676,9.42,expense,Entertainment,Cinema,07/01/2024 06:00,card,0,1076.9,196.2,0
5630,284,770,273.98,expense,Entertainment,Netflix,21/08/2024 02:00,mobile_wallet,1,701.63,263.72,0
7111,273,429,783.98,expense,Health,Pharmacy,22/06/2024 10:00,bank_transfer,0,2801.11,2041.83,0
19,338,547,301.01,expense,Transport,Uber,01/08/2024 18:00,card,0,679.45,194.02,0
4117,449,93,343.5,expense,Education,University,03/03/2024 12:00,bank_transfer,0,1745.41,568.82,0
8882,110,334,303.01,expense,Education,University,19/07/2024 12:00,bank_transfer,0,1042.37,929.7,0
1285,475,654,554.41,expense,Education,Udemy,15/04/2024 21:00,card,0,2167.39,1522.45,0
8787,553,241,269.44,expense,Shopping,Zara,30/01/2024 15:00,cash,0,1628.12,2126.46,30.61
3903,83,254,478.98,expense,Entertainment,Cinema,11/03/2024 16:00,mobile_wallet,0,2143.03,1715.95,0
7049,454,298,140.17,expense,Education,Tuition Office,30/05/2024 23:00,bank_transfer,0,843.95,437.54,0
6430,224,91,776.97,expense,Transport,Metro,16/10/2024 11:00,mobile_wallet,0,598.47,299.28,0
4694,451,21,357.53,expense,Food,McDonald's,14/09/2024 16:00,bank_transfer,0,2917.02,1235,0
200,353,65,1137.12,income,Salary,Freelance Client,07/08/2024 05:00,cash,1,512.26,690.12,34.72
9056,185,206,264.65,expense,Bills,Gas Utility,12/01/2024 05:00,card,0,2093.32,796.26,0
9348,223,77,370.69,expense,Other,Misc Store,03/09/2024 04:00,mobile_wallet,0,1139.47,87.73,0
4329,130,305,128.2,expense,Shopping,Amazon,23/02/2024 20:00,card,0,969.17,38.55,0
6840,240,648,313.32,expense,Entertainment,Spotify,14/04/2024 04:00,cash,0,2852.64,2342.18,0
8999,193,252,4634.37,income,Salary,Contract Payment,09/06/2024 06:00,card,0,802.7,283.99,0
8077,590,898,705.32,expense,Education,Coursera,16/09/2024 09:00,mobile_wallet,0,525.58,476.33,0
1014,121,550,448.11,expense,Transport,Uber,21/11/2024 07:00,cash,0,2855.3,3997.22,39.99
6844,554,779,4652.92,income,Investment,Stock Broker,19/06/2024 05:00,card,0,1902.84,416.83,0
1066,582,543,723.87,expense,Shopping,Local Mall,18/10/2024 20:00,cash,1,1944.4,935.69,0
246,573,616,65.7,expense,Other,Misc Store,22/02/2024 07:00,bank_transfer,0,1918.09,1985.51,3.51
7862,105,100,166.8,expense,Food,McDonald's,12/08/2024 22:00,cash,0,843.83,157.23,0
3724,128,662,621.28,expense,Shopping,Zara,23/01/2024 20:00,cash,0,436.22,486.38,11.5
3483,548,585,1648.89,income,Investment,Stock Broker,16/05/2024 17:00,mobile_wallet,0,2629.04,4089.59,55.55
7021,399,249,425.26,expense,Health,Dentist,06/03/2024 08:00,bank_transfer,0,1520.87,1271.67,0
2390,539,206,621.07,expense,Transport,Gas Station,27/12/2024 05:00,bank_transfer,0,900.95,1229.7,36.49
8136,89,229,219.27,expense,Transport,Uber,18/12/2024 17:00,mobile_wallet,0,2519.38,2386.37,0
7150,32,546,679.81,expense,Entertainment,Netflix,09/05/2024 13:00,bank_transfer,0,505.33,460.28,0
8879,524,305,1929.92,income,Investment,Stock Broker,28/07/2024 15:00,cash,0,1133.43,436.19,0
3486,485,323,2780.54,income,Salary,Freelance Client,28/10/2024 18:00,card,0,1656.99,1761.62,6.31
5714,252,784,198.53,expense,Health,Optics,21/06/2024 13:00,bank_transfer,0,2942.69,1541.45,0
6548,87,869,378.02,expense,Food,KFC,07/07/2024 03:00,bank_transfer,0,725.82,34.86,0
5504,260,881,46.8,expense,Education,Udemy,20/04/2024 20:00,bank_transfer,0,1919.1,1011.93,0
6727,363,26,623.02,expense,Education,University,27/01/2024 16:00,mobile_wallet,0,496.93,399.36,0
8851,88,717,195.83,expense,Other,Unknown,09/09/2024 19:00,card,0,2623.58,3890.06,48.27
6668,91,49,603.1,expense,Other,Misc Store,12/12/2024 14:00,card,0,1324.54,1460.13,10.24
1401,93,541,612.5,expense,Shopping,Local Mall,05/01/2024 16:00,bank_transfer,0,2047.81,1542.44,0
5955,497,39,323.91,expense,Other,Gift,24/02/2024 04:00,cash,0,1893.18,133.83,0
5075,523,76,4254.32,income,Salary,Contract Payment,30/12/2024 21:00,bank_transfer,1,1396.8,524.74,0
2171,42,338,466.54,expense,Shopping,Local Mall,09/05/2024 10:00,card,1,1284.49,1373.99,6.97
6176,522,632,469.27,expense,Entertainment,PlayStation Store,26/03/2024 15:00,bank_transfer,0,596.3,656.92,10.17
9568,247,678,310.73,expense,Education,Coursera,07/06/2024 00:00,cash,0,721.21,219.87,0
4389,406,895,245.56,expense,Education,Bookstore,23/06/2024 22:00,cash,1,1800.15,1535.37,0
3209,122,547,231.57,expense,Transport,Gas Station,13/01/2024 18:00,card,0,1154.84,1267.84,9.78
8947,278,55,569.09,expense,Shopping,Zara,20/09/2024 16:00,card,0,399.13,34.51,0
5131,554,565,598.81,expense,Transport,Bus Co,24/06/2024 13:00,bank_transfer,0,690.61,756.88,9.6
267,553,691,666.33,expense,Other,Service Fee,11/11/2024 15:00,cash,0,1058.6,1034.83,0
7492,202,846,48.94,expense,Entertainment,Netflix,29/02/2024 05:00,cash,0,2611.75,3361.68,28.71
3058,97,305,746.41,expense,Bills,Gas Utility,22/08/2024 17:00,bank_transfer,0,2626.55,3910.81,48.9
4485,525,839,293.74,expense,Other,Misc Store,25/11/2024 07:00,mobile_wallet,0,872.86,403.9,0
6643,245,610,773.77,expense,Transport,Gas Station,25/01/2024 18:00,mobile_wallet,0,2260.64,3188.1,41.03
